0.0,-0.275167930766
1.0,-0.430461027107
2.0,-0.316582342614
3.0,-0.3172082984
4.0,-0.261974437404
5.0,-0.258530211422
6.0,-0.50009899886
7.0,-0.31474327942
8.0,-0.289017219008
9.0,-0.346782614152
10.0,-0.290244926618
11.0,-0.206093498353
12.0,-0.249732961806
13.0,-0.224930385557
14.0,-0.22205250493
15.0,-0.325145911163
16.0,-0.347892304422
17.0,-0.339450689242
18.0,-0.294704761302
19.0,-0.374835021716
20.0,-0.410847707502
21.0,-0.208028614382
22.0,-0.380104872989
23.0,-0.231854991527
24.0,-0.206566897659
25.0,-0.24111857067
26.0,-0.355909456897
27.0,-0.256749979945
28.0,-0.234393837571
29.0,-0.310701803394
30.0,-0.37048969212
31.0,-0.277488139001
32.0,-0.351850936672
33.0,-0.40064798555
34.0,-0.476974259759
35.0,-0.313090808274
36.0,-0.25402449053
37.0,-0.451510287482
38.0,-0.285950178169
39.0,-0.317883937614
40.0,-0.289924269273
41.0,-0.355159104848
42.0,-0.312533618094
43.0,-0.407220587799
44.0,-0.27796180836
45.0,-0.346878989511
46.0,-0.291596790372
47.0,-0.305233942796
48.0,-0.267566822869
49.0,-0.262964218361
50.0,-0.359079533775
51.0,-0.263711814812
52.0,-0.322685703106
53.0,-0.326944211631
54.0,-0.243392207847
55.0,-0.277937394588
56.0,-0.379695064895
57.0,-0.294470436007
58.0,-0.318655087842
59.0,-0.299638632762
60.0,-0.303624204695
61.0,-0.375602770625
62.0,-0.302855859729
63.0,-0.348773621261
64.0,-0.318173748998
65.0,-0.310257977588
66.0,-0.367832966863
67.0,-0.319079414417
68.0,-0.308762607327
69.0,-0.286301487413
70.0,-0.375771902528
71.0,-0.2941614142
72.0,-0.309781704986
73.0,-0.294790215225
74.0,-0.284234879408
75.0,-0.386316548813
76.0,-0.295271874169
77.0,-0.262424654987
78.0,-0.273933440028
79.0,-0.334013854362
80.0,-0.404459211486
81.0,-0.292612179947
82.0,-0.389679749523
83.0,-0.352196582737
84.0,-0.299542111314
85.0,-0.364491243385
86.0,-0.201199505473
87.0,-0.180967171124
88.0,-0.292594300652
89.0,-0.2988824819
90.0,-0.370027957646
91.0,-0.387580459491
92.0,-0.324366785362
93.0,-0.267681672185
94.0,-0.279723311053
95.0,-0.338151785895
96.0,-0.387104518693
97.0,-0.285186257888
98.0,-0.424449386107
99.0,-0.295867916797
